0,fixed_telephony,RJ,1
0,flowers,GO,1
0,food,MG,1
0,food,RJ,1
0,food,SP,8
0,food_drink,ES,1
0,food_drink,PR,1
0,food_drink,RS,1
0,food_drink,SE,1
0,food_drink,SP,2
0,furniture_bedroom,RJ,1
0,furniture_bedroom,SP,4
0,furniture_decor,AC,1
0,furniture_decor,AL,3
0,furniture_decor,BA,7
0,furniture_decor,CE,1
0,furniture_decor,DF,1
0,furniture_decor,ES,4
0,furniture_decor,MA,2
0,furniture_decor,MG,19
0,furniture_decor,MS,3
0,furniture_decor,MT,3
0,furniture_decor,PA,2
0,furniture_decor,PE,4
0,furniture_decor,PI,1
0,furniture_decor,PR,7
0,furniture_decor,RJ,28
0,furniture_decor,RN,1
0,furniture_decor,RS,15
0,furniture_decor,SC,6
0,furniture_decor,SE,1
0,furniture_decor,SP,79
0,furniture_living_room,BA,1
0,furniture_living_room,PR,2
0,furniture_living_room,RJ,3
0,furniture_living_room,RS,1
0,furniture_living_room,SC,1
0,furniture_living_room,SP,8
0,furniture_mattress_and_upholstery,SP,1
0,garden_tools,BA,3
0,garden_tools,CE,1
0,garden_tools,DF,1
0,garden_tools,ES,4
0,garden_tools,GO,1
0,garden_tools,MA,1
0,garden_tools,MG,11
0,garden_tools,MT,2
0,garden_tools,PE,2
0,garden_tools,PI,1
0,garden_tools,PR,5
0,garden_tools,RJ,15
0,garden_tools,RN,1
0,garden_tools,RO,1
0,garden_tools,RS,8
0,garden_tools,SC,4
0,garden_tools,SE,2
0,garden_tools,SP,31
0,health_beauty,AC,1
0,health_beauty,AM,1
0,health_beauty,BA,9
0,health_beauty,CE,4
0,health_beauty,DF,6
0,health_beauty,ES,8
0,health_beauty,GO,4
0,health_beauty,MG,18
0,health_beauty,MS,1
0,health_beauty,MT,4
0,health_beauty,PB,3
0,health_beauty,PE,6
0,health_beauty,PI,3
0,health_beauty,PR,16
0,health_beauty,RJ,22
0,health_beauty,RN,2
0,health_beauty,RR,1
0,health_beauty,RS,6
0,health_beauty,SC,5
0,health_beauty,SE,2
0,health_beauty,SP,100
0,home_appliances,GO,1
0,home_appliances,PR,1
0,home_appliances,RS,1
0,home_appliances,SP,5
0,home_appliances,TO,1
0,home_appliances_2,MS,1
0,home_appliances_2,RJ,2
0,home_appliances_2,RS,1
0,home_appliances_2,SP,4
0,home_comfort_2,SP,1
0,home_confort,BA,1
0,home_confort,DF,1
0,home_confort,PR,2
0,home_confort,RJ,2
0,home_confort,RS,2
0,home_confort,SP,8
0,home_construction,AL,1
0,home_construction,BA,1
0,home_construction,DF,1
0,home_construction,MG,1
0,home_construction,MS,1
0,home_construction,RJ,2
0,home_construction,RS,2
0,home_construction,SP,3
0,housewares,BA,2
0,housewares,CE,1
0,housewares,DF,2
0,housewares,ES,5
0,housewares,GO,2
0,housewares,MG,7
0,housewares,MS,1
0,housewares,PB,1
0,housewares,PR,2
0,housewares,RJ,20
0,housewares,RS,11
0,housewares,SC,4
0,housewares,SE,1
0,housewares,SP,65
0,industry_commerce_and_business,RJ,1
0,industry_commerce_and_business,SP,1
0,kitchen_dining_laundry_garden_furniture,BA,1
0,kitchen_dining_laundry_garden_furniture,CE,1
0,kitchen_dining_laundry_garden_furniture,PE,1
0,kitchen_dining_laundry_garden_furniture,RJ,1
0,kitchen_dining_laundry_garden_furniture,SP,1
0,luggage_accessories,BA,1
0,luggage_accessories,CE,2
0,luggage_accessories,DF,1
0,luggage_accessories,MA,1
0,luggage_accessories,MG,4
0,luggage_accessories,PE,1
0,luggage_accessories,PR,2
0,luggage_accessories,RJ,1
0,luggage_accessories,RS,4
0,luggage_accessories,SC,2
0,luggage_accessories,SP,11
0,market_place,PR,1
0,market_place,SP,2
0,musical_instruments,BA,1
0,musical_instruments,CE,1
0,musical_instruments,GO,1
0,musical_instruments,MG,1
0,musical_instruments,RJ,1
0,musical_instruments,RS,3
0,musical_instruments,SC,1
0,musical_instruments,SP,5
0,office_furniture,BA,3
0,office_furniture,CE,1
0,office_furniture,ES,2
0,office_furniture,GO,1
0,office_furniture,MA,1
0,office_furniture,MG,5
0,office_furniture,PA,2
0,office_furniture,PI,1
0,office_furniture,PR,1
0,office_furniture,RJ,6
0,office_furniture,RS,1
0,office_furniture,SC,3
0,office_furniture,SP,5
0,party_supplies,GO,1
0,party_supplies,PR,1
0,party_supplies,SP,2
0,perfumery,BA,2
0,perfumery,ES,4
0,perfumery,GO,2
0,perfumery,MA,1
0,perfumery,MG,4
0,perfumery,MS,1
0,perfumery,PA,3
0,perfumery,PE,4
0,perfumery,PR,5
0,perfumery,RJ,8
0,perfumery,RN,1
0,perfumery,RS,2
0,perfumery,SC,4
0,perfumery,SP,22
0,perfumery,TO,1
0,pet_shop,DF,1
0,pet_shop,ES,1
0,pet_shop,MA,1
0,pet_shop,MG,2
0,pet_shop,RJ,5
0,pet_shop,SC,1
0,pet_shop,SP,12
0,signaling_and_security,BA,1
0,signaling_and_security,RJ,1
0,signaling_and_security,SC,1
0,signaling_and_security,SP,1
0,small_appliances,BA,1
0,small_appliances,MG,2
0,small_appliances,PR,2
0,small_appliances,SP,1
0,small_appliances_home_oven_and_coffee,SP,1
0,sports_leisure,BA,7
0,sports_leisure,CE,1
0,sports_leisure,DF,6
0,sports_leisure,GO,3
0,sports_leisure,MG,12
0,sports_leisure,MS,2
0,sports_leisure,MT,2
0,sports_leisure,PA,2
0,sports_leisure,PB,3
0,sports_leisure,PE,3
0,sports_leisure,PR,12
0,sports_leisure,RJ,24
0,sports_leisure,RO,2
0,sports_leisure,RS,13
0,sports_leisure,SC,10
0,sports_leisure,SP,77
0,stationery,AM,1
0,stationery,BA,2
0,stationery,CE,1
0,stationery,DF,2
0,stationery,ES,1
0,stationery,GO,1
0,stationery,MA,1
0,stationery,MG,6
0,stationery,PA,1
0,stationery,PE,3
0,stationery,RJ,13
0,stationery,RO,1
0,stationery,RS,3
0,stationery,SP,25
0,tablets_printing_image,MG,2
0,tablets_printing_image,RJ,1
0,tablets_printing_image,SP,1
0,telephony,AC,1
0,telephony,AL,1
0,telephony,AP,1
0,telephony,BA,9
0,telephony,CE,2
0,telephony,DF,2
0,telephony,ES,1
0,telephony,GO,3
0,telephony,MA,4
0,telephony,MG,17
0,telephony,MS,1
0,telephony,MT,6
0,telephony,PA,4
0,telephony,PB,1
0,telephony,PE,6
0,telephony,PI,2
0,telephony,PR,6
0,telephony,RJ,13
0,telephony,RN,1
0,telephony,RO,1
0,telephony,RS,4
0,telephony,SC,2
0,telephony,SE,1
0,telephony,SP,38
0,toys,AL,1
0,toys,BA,4
0,toys,CE,1
0,toys,DF,2
0,toys,ES,3
0,toys,GO,1
0,toys,MG,8
0,toys,MS,2
0,toys,PB,1
0,toys,PE,2
0,toys,PI,1
0,toys,PR,4
0,toys,RJ,17
0,toys,RN,1
0,toys,RO,2
0,toys,RS,2
0,toys,SC,1
0,toys,SP,45
0,watches_gifts,AL,1
0,watches_gifts,AM,2
0,watches_gifts,BA,9
0,watches_gifts,CE,1
0,watches_gifts,DF,3
0,watches_gifts,ES,4
0,watches_gifts,GO,5
0,watches_gifts,MA,2
0,watches_gifts,MG,12
0,watches_gifts,MS,1
0,watches_gifts,MT,2
0,watches_gifts,PA,4
0,watches_gifts,PB,2
0,watches_gifts,PE,2
0,watches_gifts,PI,2
0,watches_gifts,PR,5
0,watches_gifts,RJ,32
0,watches_gifts,RN,3
0,watches_gifts,RS,7
0,watches_gifts,SC,1
0,watches_gifts,SE,1
0,watches_gifts,SP,66
1,air_conditioning,RS,1
1,air_conditioning,SP,1
1,art,GO,1
1,art,RJ,1
1,art,SP,3
1,audio,DF,1
1,audio,SP,1
1,auto,DF,2
1,auto,GO,1
1,auto,MG,2
1,auto,PB,2
1,auto,PE,1
1,auto,PR,2
1,auto,RJ,7
1,auto,RS,2
1,auto,SC,1
1,auto,SP,23
1,baby,MG,2
1,baby,MS,1
1,baby,MT,1
1,baby,PE,1
1,baby,RJ,5
1,baby,RN,1
1,baby,RS,2
1,baby,SC,1
1,baby,SP,9
1,bed_bath_table,BA,2
1,bed_bath_table,DF,1
1,bed_bath_table,ES,1
1,bed_bath_table,GO,4
1,bed_bath_table,MG,9
1,bed_bath_table,MS,1
1,bed_bath_table,PI,1
1,bed_bath_table,PR,6
1,bed_bath_table,RJ,24
1,bed_bath_table,RS,6
1,bed_bath_table,SC,3
1,bed_bath_table,SP,55
1,books_general_interest,MG,1
1,books_general_interest,RO,1
1,books_general_interest,RS,1
1,books_general_interest,SC,1
1,books_general_interest,SP,2
1,books_imported,SP,2
1,books_technical,SP,1
1,christmas_supplies,PR,1
1,christmas_supplies,SP,2
1,cine_photo,MA,1
1,cine_photo,RS,1
1,computers,BA,1
1,computers,MA,1
1,computers,SP,1
1,computers_accessories,AC,1
1,computers_accessories,AL,1
1,computers_accessories,BA,3
1,computers_accessories,CE,1
1,computers_accessories,DF,1
1,computers_accessories,ES,2
1,computers_accessories,MG,6
1,computers_accessories,PE,3
1,computers_accessories,PR,4
1,computers_accessories,RJ,7
1,computers_accessories,RO,1
1,computers_accessories,RS,3
1,computers_accessories,SP,24
1,consoles_games,MG,1
1,consoles_games,MS,1
1,consoles_games,PR,1
1,consoles_games,RJ,1
1,consoles_games,RS,1
1,consoles_games,SP,10
1,construction_tools_construction,RJ,2
1,construction_tools_construction,SC,1
1,construction_tools_construction,SP,6
1,construction_tools_lights,SC,1
1,construction_tools_lights,SP,2
1,construction_tools_safety,SP,1
1,cool_stuff,BA,2
1,cool_stuff,CE,1
1,cool_stuff,GO,1
1,cool_stuff,MG,2
1,cool_stuff,PE,3
1,cool_stuff,PR,1
1,cool_stuff,RJ,9
1,cool_stuff,RS,1
1,cool_stuff,SC,1
1,cool_stuff,SP,15
1,costruction_tools_garden,BA,1
1,costruction_tools_garden,PI,1
1,costruction_tools_garden,SP,2
1,drinks,ES,1
1,drinks,RJ,3
1,dvds_blu_ray,RJ,1
1,dvds_blu_ray,RO,1
1,electronics,AC,1
1,electronics,BA,5
1,electronics,DF,1
1,electronics,ES,1
1,electronics,MG,2
1,electronics,MS,1
1,electronics,PE,1
1,electronics,PR,1
1,electronics,RJ,4
1,electronics,RS,3
1,electronics,SP,13
1,fashion_bags_accessories,BA,1
1,fashion_bags_accessories,DF,1
1,fashion_bags_accessories,MG,1
1,fashion_bags_accessories,MS,1
1,fashion_bags_accessories,MT,1
1,fashion_bags_accessories,PE,1
1,fashion_bags_accessories,RJ,3
1,fashion_bags_accessories,RS,1
1,fashion_bags_accessories,SC,1
1,fashion_bags_accessories,SP,15
1,fashion_shoes,BA,1
1,fixed_telephony,SP,1
1,flowers,RS,1
1,food,PR,1
1,food,RS,1
1,food,SP,1
1,food_drink,SP,1
1,furniture_bedroom,SP,1
1,furniture_decor,BA,1
1,furniture_decor,CE,1
1,furniture_decor,DF,1
1,furniture_decor,ES,2
1,furniture_decor,GO,3
1,furniture_decor,MA,3
1,furniture_decor,MG,9
1,furniture_decor,MS,1
1,furniture_decor,PE,3
1,furniture_decor,PR,3
1,furniture_decor,RJ,12
1,furniture_decor,RS,2
1,furniture_decor,SC,1
1,furniture_decor,SP,32
1,furniture_living_room,RJ,1
1,furniture_living_room,SP,1
1,garden_tools,AL,1
1,garden_tools,BA,2
1,garden_tools,DF,1
1,garden_tools,ES,1
1,garden_tools,GO,1
1,garden_tools,MG,4
1,garden_tools,PB,1
1,garden_tools,PE,1
1,garden_tools,PR,2
1,garden_tools,RJ,7
1,garden_tools,RN,1
1,garden_tools,RS,6
1,garden_tools,SC,1
1,garden_tools,SE,2
1,garden_tools,SP,7
1,health_beauty,AL,3
1,health_beauty,AM,1
1,health_beauty,AP,1
1,health_beauty,BA,1
1,health_beauty,CE,2
1,health_beauty,DF,2
1,health_beauty,ES,2
1,health_beauty,MA,3
1,health_beauty,MG,7
1,health_beauty,MS,3
1,health_beauty,PA,3
1,health_beauty,PE,5
1,health_beauty,PI,1
1,health_beauty,RJ,16
1,health_beauty,RO,1
1,health_beauty,RS,7
1,health_beauty,SP,32
1,home_appliances,GO,1
1,home_appliances,MG,1
1,home_appliances,RJ,1
1,home_appliances,RS,1
1,home_appliances,SP,4
1,home_appliances_2,RJ,1
1,home_appliances_2,SP,2
1,home_confort,CE,1
1,home_confort,MG,2
1,home_confort,RJ,1
1,home_confort,RS,1
1,home_confort,SP,1
1,home_construction,MG,1
1,home_construction,SP,4
1,housewares,BA,1
1,housewares,ES,1
1,housewares,MG,4
1,housewares,MT,1
1,housewares,PA,2
1,housewares,PR,3
1,housewares,RJ,11
1,housewares,RS,2
1,housewares,SC,5
1,housewares,SP,33
1,industry_commerce_and_business,PR,1
1,industry_commerce_and_business,RJ,2
1,industry_commerce_and_business,SC,1
1,industry_commerce_and_business,SP,1
1,kitchen_dining_laundry_garden_furniture,SP,4
1,luggage_accessories,BA,1
1,luggage_accessories,MG,3
1,luggage_accessories,MT,1
1,luggage_accessories,PI,1
1,luggage_accessories,PR,1
1,luggage_accessories,RJ,1
1,luggage_accessories,SP,1
1,market_place,AC,1
1,market_place,SP,1
1,music,GO,1
1,music,SP,1
1,musical_instruments,MG,2
1,musical_instruments,PA,1
1,musical_instruments,RJ,4
1,musical_instruments,SC,1
1,musical_instruments,SP,1
1,office_furniture,CE,2
1,office_furniture,MG,1
1,office_furniture,MT,1
1,office_furniture,PE,1
1,office_furniture,RO,1
1,office_furniture,SC,1
1,office_furniture,SP,2
1,perfumery,AC,1
1,perfumery,AL,1
1,perfumery,BA,3
1,perfumery,DF,2
1,perfumery,MA,1
1,perfumery,MG,3
1,perfumery,PA,1
1,perfumery,PB,1
1,perfumery,PE,3
1,perfumery,PR,2
1,perfumery,RJ,8
1,perfumery,RS,1
1,perfumery,SC,2
1,perfumery,SP,26
1,pet_shop,DF,1
1,pet_shop,GO,1
1,pet_shop,MG,3
1,pet_shop,PE,1
1,pet_shop,PR,1
1,pet_shop,RJ,1
1,pet_shop,RS,1
1,pet_shop,SP,9
1,signaling_and_security,MG,1
1,signaling_and_security,RS,1
1,small_appliances,MG,1
1,small_appliances,RJ,2
1,small_appliances,SP,2
1,sports_leisure,AL,1
1,sports_leisure,AP,1
1,sports_leisure,BA,4
1,sports_leisure,DF,4
1,sports_leisure,ES,3
1,sports_leisure,GO,1
1,sports_leisure,MA,1
1,sports_leisure,MG,5
1,sports_leisure,MT,1
1,sports_leisure,PB,1
1,sports_leisure,PE,3
1,sports_leisure,PR,6
1,sports_leisure,RJ,18
1,sports_leisure,RO,1
1,sports_leisure,RS,5
1,sports_leisure,SC,2
1,sports_leisure,SE,1
1,sports_leisure,SP,47
1,sports_leisure,TO,1
1,stationery,AL,1
1,stationery,ES,2
1,stationery,GO,1
1,stationery,MG,3
1,stationery,MS,1
1,stationery,MT,2
1,stationery,PE,2
1,stationery,RJ,1
1,stationery,RS,1
1,stationery,SC,1
1,stationery,SP,6
1,telephony,AL,1
1,telephony,BA,3
1,telephony,CE,1
1,telephony,DF,1
1,telephony,MG,14
1,telephony,MS,2
1,telephony,MT,5
1,telephony,PA,1
1,telephony,PB,1
1,telephony,PE,1
1,telephony,PR,1
1,telephony,RJ,5
1,telephony,RS,3
1,telephony,SC,2
1,telephony,SP,33
1,toys,BA,3
1,toys,DF,1
1,toys,ES,3
1,toys,GO,1
1,toys,MA,2
1,toys,MG,5
1,toys,MT,1
1,toys,PA,1
1,toys,PR,4
1,toys,RJ,6
1,toys,SC,2
1,toys,SP,17
1,watches_gifts,BA,4
1,watches_gifts,CE,1
1,watches_gifts,DF,1
1,watches_gifts,GO,1
1,watches_gifts,MG,7
1,watches_gifts,MS,1
1,watches_gifts,MT,3
1,watches_gifts,PA,2
1,watches_gifts,PB,1
1,watches_gifts,PE,1
1,watches_gifts,PR,3
1,watches_gifts,RJ,16
1,watches_gifts,RO,1
1,watches_gifts,RS,6
1,watches_gifts,SC,2
1,watches_gifts,SE,1
1,watches_gifts,SP,40
2,agro_industry_and_commerce,GO,1
2,audio,SP,1
2,auto,AL,1
2,auto,CE,1
2,auto,MA,1
2,auto,MG,3
2,auto,PE,1
2,auto,PR,2
2,auto,RJ,2
2,auto,RO,1
2,auto,SP,9
2,baby,AC,1
2,baby,ES,1
2,baby,MG,1
2,baby,PB,1
2,baby,PR,1
2,baby,RJ,1
2,baby,SP,3
2,bed_bath_table,BA,9
2,bed_bath_table,MG,8
2,bed_bath_table,PR,1
2,bed_bath_table,RJ,14
2,bed_bath_table,RO,1
2,bed_bath_table,RS,2
2,bed_bath_table,SC,1
2,bed_bath_table,SP,25
2,books_general_interest,MG,1
2,books_general_interest,SP,1
2,books_imported,SP,1
2,books_technical,MG,1
2,cine_photo,SP,1
2,computers,AC,1
2,computers_accessories,BA,2
2,computers_accessories,MG,2
2,computers_accessories,MS,3
2,computers_accessories,PB,1
2,computers_accessories,PE,1
2,computers_accessories,RJ,3
2,computers_accessories,RS,3
2,computers_accessories,SE,1
2,computers_accessories,SP,7
2,consoles_games,MG,1
2,consoles_games,RJ,1
2,consoles_games,SP,3
2,construction_tools_construction,RJ,2
2,construction_tools_construction,SP,2
2,construction_tools_safety,PR,1
2,cool_stuff,MG,1
2,cool_stuff,SP,10
2,costruction_tools_garden,PE,1
2,diapers_and_hygiene,SP,1
2,drinks,SP,1
2,electronics,MG,1
2,electronics,RJ,5
2,electronics,SP,4
2,fashion_bags_accessories,MG,2
2,fashion_bags_accessories,PA,1
2,fashion_bags_accessories,PR,1
2,fashion_bags_accessories,RJ,4
2,fashion_bags_accessories,SE,1
2,fashion_bags_accessories,SP,5
2,fashion_shoes,RJ,2
2,fashion_sport,SP,1
2,fashion_underwear_beach,SP,1
2,flowers,SP,1
2,food,RJ,1
2,food,SC,1
2,food,SP,5
2,food_drink,RJ,1
2,food_drink,SP,1
2,furniture_decor,CE,1
2,furniture_decor,DF,3
2,furniture_decor,MG,2
2,furniture_decor,PE,1
2,furniture_decor,PR,1
2,furniture_decor,RJ,7
2,furniture_decor,RN,1
2,furniture_decor,RS,3
2,furniture_decor,SC,2
2,furniture_decor,SP,23
2,furniture_living_room,DF,1
2,furniture_living_room,RJ,1
2,furniture_living_room,SC,1
2,furniture_living_room,SP,1
2,garden_tools,DF,1
2,garden_tools,MG,1
2,garden_tools,PE,1
2,garden_tools,PR,1
2,garden_tools,RJ,6
2,garden_tools,RS,1
2,garden_tools,SC,1
2,garden_tools,SP,3
2,health_beauty,AL,2
2,health_beauty,BA,3
2,health_beauty,DF,1
2,health_beauty,MG,1
2,health_beauty,MS,1
2,health_beauty,PE,1
2,health_beauty,PR,1
2,health_beauty,RJ,9
2,health_beauty,RS,1
2,health_beauty,SC,1
2,health_beauty,SP,22
2,home_appliances,MG,1
2,home_appliances_2,RJ,2
2,home_appliances_2,SP,1
2,home_confort,MG,1
2,home_construction,RS,1
2,housewares,BA,1
2,housewares,DF,1
2,housewares,GO,1
2,housewares,MG,2
2,housewares,PE,1
2,housewares,RJ,5
2,housewares,RS,2
2,housewares,SC,2
2,housewares,SP,12
2,industry_commerce_and_business,SP,2
2,luggage_accessories,MG,1
2,luggage_accessories,SP,1
2,market_place,CE,1
2,musical_instruments,PR,1
2,musical_instruments,RJ,1
2,musical_instruments,SC,1
2,musical_instruments,SP,1
2,office_furniture,PI,1
2,office_furniture,RJ,1
2,office_furniture,RS,1
2,office_furniture,SP,3
2,perfumery,PA,1
2,perfumery,PI,1
2,perfumery,RJ,3
2,perfumery,RS,2
2,perfumery,SE,1
2,perfumery,SP,12
2,pet_shop,AL,1
2,pet_shop,DF,1
2,pet_shop,PR,1
2,pet_shop,SC,2
2,pet_shop,SP,5
2,small_appliances,PA,1
2,small_appliances,PR,1
2,small_appliances,RJ,1
2,small_appliances,SP,1
2,sports_leisure,AM,1
2,sports_leisure,BA,4
2,sports_leisure,CE,2
2,sports_leisure,ES,1
2,sports_leisure,GO,1
2,sports_leisure,MG,5
2,sports_leisure,PE,1
2,sports_leisure,RJ,4
2,sports_leisure,RS,1
2,sports_leisure,SE,1
2,sports_leisure,SP,25
2,stationery,MT,1
2,stationery,PB,1
2,stationery,PE,1
2,stationery,PR,1
2,stationery,RS,1
2,stationery,SP,7
2,telephony,AL,1
2,telephony,AP,1
2,telephony,BA,2
2,telephony,CE,1
2,telephony,DF,1
2,telephony,MG,1
2,telephony,PE,1
2,telephony,RJ,1
2,telephony,RS,5
2,telephony,SC,2
2,telephony,SP,8
2,toys,CE,1
2,toys,MG,2
2,toys,PR,1
2,toys,RJ,1
2,toys,SP,11
2,watches_gifts,AM,1
2,watches_gifts,BA,1
2,watches_gifts,CE,1
2,watches_gifts,DF,1
2,watches_gifts,ES,1
2,watches_gifts,GO,2
2,watches_gifts,MG,2
2,watches_gifts,PB,2
2,watches_gifts,RJ,5
2,watches_gifts,RS,1
2,watches_gifts,SC,2
2,watches_gifts,SP,11
3,art,MS,1
3,audio,RJ,1
3,auto,BA,1
3,auto,MA,1
3,auto,MT,1
3,auto,PR,2
3,auto,RJ,1
3,auto,SP,4
3,baby,RJ,1
3,baby,RS,1
3,bed_bath_table,DF,1
3,bed_bath_table,ES,2
3,bed_bath_table,MG,3
3,bed_bath_table,PA,1
3,bed_bath_table,RJ,6
3,bed_bath_table,SP,9
3,books_general_interest,SP,2
3,cine_photo,SC,1
3,computers,AL,1
3,computers,CE,1
3,computers_accessories,ES,1
3,computers_accessories,GO,1
3,computers_accessories,PE,1
3,computers_accessories,RJ,4
3,computers_accessories,RS,1
3,computers_accessories,SC,1
3,computers_accessories,SP,6
3,consoles_games,RJ,1
3,consoles_games,RS,1
3,consoles_games,SP,1
3,construction_tools_construction,ES,1
3,construction_tools_safety,RJ,1
3,cool_stuff,BA,1
3,cool_stuff,DF,1
3,cool_stuff,PE,1
3,cool_stuff,PR,1
3,cool_stuff,RJ,1
3,cool_stuff,SP,2
3,costruction_tools_tools,SP,1
3,diapers_and_hygiene,SP,1
3,drinks,BA,1
3,electronics,MG,3
3,electronics,PR,2
3,electronics,SP,4
3,fashio_female_clothing,SP,1
3,fashion_bags_accessories,DF,2
3,fashion_bags_accessories,PR,1
3,fashion_bags_accessories,RJ,1
3,fashion_bags_accessories,SP,8
3,fashion_underwear_beach,SP,1
3,fixed_telephony,RJ,1
3,food,SC,1
3,food_drink,RJ,1
3,food_drink,SP,1
3,furniture_decor,BA,2
3,furniture_decor,MG,1
3,furniture_decor,PA,1
3,furniture_decor,RS,3
3,furniture_decor,SC,1
3,furniture_decor,SP,3
3,garden_tools,BA,1
3,garden_tools,GO,1
3,garden_tools,MG,1
3,garden_tools,RJ,1
3,garden_tools,SP,4
3,health_beauty,BA,1
3,health_beauty,GO,1
3,health_beauty,MG,3
3,health_beauty,MT,1
