MG,guanhaes,18
MG,guape,1
MG,guaraciaba,2
MG,guaranesia,9
MG,guarani,6
MG,guarara,2
MG,guarda-mor,2
MG,guaxupe,36
MG,guidoval,2
MG,guimarania,4
MG,guinda,1
MG,guiricema,1
MG,iapu,4
MG,ibertioga,1
MG,ibia,8
MG,ibiai,3
MG,ibiracatu,1
MG,ibiraci,4
MG,ibirite,48
MG,icarai de minas,2
MG,igarape,10
MG,igaratinga,1
MG,iguatama,4
MG,ilicinea,1
MG,imbe de minas,2
MG,inconfidentes,2
MG,indianopolis,1
MG,ingai,1
MG,inhapim,7
MG,inhauma,2
MG,inimutaba,2
MG,ipaba,8
MG,ipanema,7
MG,ipatinga,168
MG,ipiacu,3
MG,ipuiuna,1
MG,irai de minas,2
MG,itabira,79
MG,itabirinha,1
MG,itabirito,29
MG,itacarambi,3
MG,itaguara,2
MG,itajuba,94
MG,itamarandiba,8
MG,itambacuri,6
MG,itamogi,2
MG,itamonte,10
MG,itanhandu,14
MG,itanhomi,4
MG,itaobim,6
MG,itapagipe,4
MG,itapecerica,13
MG,itapeva,5
MG,itatiaiucu,2
MG,itau de minas,5
MG,itauna,57
MG,itinga,3
MG,itueta,2
MG,ituiutaba,54
MG,iturama,15
MG,itutinga,1
MG,jaboticatubas,1
MG,jacinto,2
MG,jacui,4
MG,jacutinga,18
MG,jaiba,6
MG,jampruca,1
MG,janauba,17
MG,januaria,22
MG,japaraiba,1
MG,jeceaba,6
MG,jenipapo de minas,1
MG,jequeri,1
MG,jequitai,2
MG,jequitiba,2
MG,jequitinhonha,10
MG,jesuania,5
MG,joaima,1
MG,joao monlevade,50
MG,joao pinheiro,14
MG,jordania,5
MG,juatuba,4
MG,juiz de fora,419
MG,juruaia,6
MG,juvenilia,2
MG,ladainha,2
MG,lagoa da prata,11
MG,lagoa dos patos,1
MG,lagoa dourada,5
MG,lagoa formosa,7
MG,lagoa grande,4
MG,lagoa santa,56
MG,lajinha,3
MG,lambari,8
MG,lamim,1
MG,laranjal,1
MG,lavras,82
MG,leandro ferreira,2
MG,leopoldina,17
MG,liberdade,3
MG,lima duarte,6
MG,limeira do oeste,1
MG,luisburgo,2
MG,luizlandia do oeste,2
MG,luminarias,3
MG,luz,2
MG,machacalis,2
MG,machado,20
MG,macuco de minas,1
MG,madre de deus de minas,2
MG,major porto,1
MG,malacacheta,7
MG,mamonas,1
MG,manga,3
MG,manhuacu,64
MG,manhumirim,16
MG,mantena,11
MG,mar de espanha,9
MG,maravilhas,4
MG,maria da fe,3
MG,mariana,33
MG,marilac,1
MG,mario campos,3
MG,martinesia,1
MG,martinho campos,2
MG,martins soares,6
MG,mata verde,6
MG,materlandia,2
MG,mateus leme,9
MG,matias barbosa,13
MG,matipo,4
MG,mato verde,3
MG,matozinhos,12
MG,matutina,2
MG,medeiros,2
MG,medina,6
MG,mendes pimentel,5
MG,mendonca,1
MG,merces,4
MG,mesquita,1
MG,minas novas,4
MG,minduri,1
MG,miradouro,1
MG,mirai,9
MG,miravania,1
MG,moeda,1
MG,moema,1
MG,monsenhor paulo,1
MG,montalvania,3
MG,monte alegre de minas,4
MG,monte azul,5
MG,monte belo,5
MG,monte carmelo,24
MG,monte formoso,2
MG,monte santo de minas,9
MG,monte siao,19
MG,monte verde,2
MG,montes claros,208
MG,montezuma,2
MG,morada nova de minas,3
MG,morro da garca,1
MG,morro do ferro,1
MG,morro do pilar,1
MG,morro vermelho,1
MG,munhoz,4
MG,muriae,63
MG,mutum,8
MG,muzambinho,8
MG,nacip raydan,1
MG,nanuque,23
MG,natercia,1
MG,nazareno,2
MG,nepomuceno,9
MG,nova era,15
MG,nova lima,98
MG,nova ponte,9
MG,nova resende,1
MG,nova serrana,50
MG,novo cruzeiro,9
MG,novo oriente de minas,1
MG,olaria,1
MG,olhos d'agua,1
MG,oliveira,22
MG,orizania,1
MG,ouro branco,40
MG,ouro fino,16
MG,ouro preto,56
MG,ouro verde de minas,2
MG,padre carvalho,1
MG,padre paraiso,1
MG,paineiras,1
MG,pains,3
MG,paiva,2
MG,palma,4
MG,palmopolis,1
MG,papagaios,4
MG,para de minas,37
MG,paracatu,62
MG,paraguacu,11
MG,paraisopolis,15
MG,paraopeba,9
MG,passa quatro,10
MG,passa tempo,1
MG,passos,43
MG,patis,1
MG,patos de minas,99
MG,patrocinio,46
MG,patrocinio do muriae,2
MG,paula candido,1
MG,pavao,1
MG,pecanha,5
MG,pedra azul,5
MG,pedra do indaia,1
MG,pedra menina,1
MG,pedralva,3
MG,pedrinopolis,3
MG,pedro leopoldo,39
MG,pequi,1
MG,perdigao,7
MG,perdizes,7
MG,perdoes,9
MG,periquito,2
MG,perpetuo socorro,2
MG,pescador,1
MG,piau,2
MG,piedade de caratinga,7
MG,piedade do rio grande,3
MG,piedade dos gerais,3
MG,pimenta,2
MG,pinhotiba,1
MG,piracema,1
MG,pirajuba,1
MG,piranga,4
MG,piranguinho,9
MG,pirapetinga,7
MG,pirapora,42
MG,pirauba,3
MG,pitangui,22
MG,piumhi,3
MG,piumhii,27
MG,planura,2
MG,poco fundo,8
MG,pocoes de paineiras,1
MG,pocos de caldas,117
MG,pocrane,3
MG,pompeu,11
MG,ponte nova,38
MG,ponto do marambaia,1
MG,ponto dos volantes,2
MG,porteirinha,5
MG,porto firme,2
MG,pote,2
MG,pouso alegre,131
MG,pouso alto,3
MG,prados,3
MG,prata,10
MG,pratapolis,1
MG,presidente kubitschek,2
MG,presidente olegario,6
MG,prudente de morais,3
MG,quatituba,1
MG,queixada,1
MG,raposos,11
MG,raul soares,11
MG,ravena,1
MG,recreio,3
MG,resende costa,3
MG,resplendor,10
MG,ressaquinha,1
MG,riachinho,2
MG,riacho dos machados,3
MG,ribeirao das neves,97
MG,ribeirao vermelho,2
MG,ribeiro junqueira,1
MG,rio acima,8
MG,rio casca,5
MG,rio doce,1
MG,rio espera,1
MG,rio manso,5
MG,rio novo,4
MG,rio paranaiba,9
MG,rio pardo de minas,5
MG,rio piracicaba,4
MG,rio pomba,6
MG,rio preto,4
MG,ritapolis,3
MG,rodeiro,3
MG,romaria,2
MG,rubelita,1
MG,rubim,3
MG,sabara,42
MG,sabinopolis,5
MG,sacramento,13
MG,salinas,22
MG,salto da divisa,2
MG,santa barbara,26
MG,santa cruz de minas,5
MG,santa cruz de salinas,2
MG,santa cruz do prata,2
MG,santa fe de minas,1
MG,santa helena de minas,2
MG,santa juliana,9
MG,santa luzia,90
MG,santa margarida,2
MG,santa maria de itabira,4
MG,santa maria do salto,1
MG,santa maria do suacui,2
MG,santa rita de caldas,6
MG,santa rita de jacutinga,1
MG,santa rita de minas,3
MG,santa rita do ibitipoca,2
MG,santa rita do itueto,1
MG,santa rita do sapucai,35
MG,santa vitoria,17
MG,santana da vargem,4
MG,santana de pirapama,1
MG,santana do capivari,1
MG,santana do deserto,1
MG,santana do jacare,4
MG,santana do manhuacu,3
MG,santana do paraiso,16
MG,santana dos montes,2
MG,santo antonio do amparo,4
MG,santo antonio do aventureiro,1
MG,santo antonio do grama,2
MG,santo antonio do itambe,3
MG,santo antonio do jacinto,8
MG,santo antonio do monte,14
MG,santo antonio do rio abaixo,1
MG,santo antonio dos campos,1
MG,santo hipolito,1
MG,santos dumont,22
MG,sao benedito,1
MG,sao bento abade,1
MG,sao bras do suacui,2
MG,sao domingos,1
MG,sao domingos das dores,2
MG,sao domingos do prata,4
MG,sao felix de minas,1
MG,sao francisco,12
MG,sao francisco de paula,2
MG,sao francisco do gloria,1
MG,sao francisco do humaita,1
MG,sao geraldo,4
MG,sao geraldo da piedade,1
MG,sao geraldo do baguari,1
MG,sao goncalo do abaete,2
MG,sao goncalo do para,3
MG,sao goncalo do rio abaixo,6
MG,sao goncalo do rio das pedras,1
MG,sao goncalo do rio preto,3
MG,sao goncalo do sapucai,9
MG,sao gotardo,20
MG,sao joao batista do gloria,3
MG,sao joao da mata,2
MG,sao joao da ponte,1
MG,sao joao das missoes,2
MG,sao joao del rei,65
MG,sao joao do manhuacu,1
MG,sao joao do manteninha,3
MG,sao joao do oriente,2
MG,sao joao do paraiso,4
MG,sao joao evangelista,6
MG,sao joao nepomuceno,14
MG,sao joaquim de bicas,8
MG,sao jose da barra,5
MG,sao jose da lapa,8
MG,sao jose do divino,1
MG,sao jose do goiabal,2
MG,sao lourenco,32
MG,sao mateus de minas,1
MG,sao miguel do anta,1
MG,sao pedro da uniao,3
MG,sao pedro dos ferros,4
MG,sao romao,5
MG,sao roque de minas,2
MG,sao sebastiao do maranhao,2
MG,sao sebastiao do paraiso,34
MG,sao sebastiao do rio verde,1
MG,sao thome das letras,2
MG,sao tiago,5
MG,sao tomas de aquino,3
MG,sao vitor,1
MG,sapucai-mirim,4
MG,sapucaia,1
MG,sardoa,1
MG,sarzedo,18
MG,senador amaral,2
MG,senador cortes,1
MG,senador firmino,2
MG,senador modestino goncalves,2
MG,senhora de oliveira,2
MG,senhora dos remedios,1
MG,sericita,2
MG,serra azul de minas,2
MG,serra bonita,1
MG,serra do salitre,1
MG,serra dos aimores,5
MG,serrania,2
MG,serranopolis de minas,1
MG,serro,2
MG,sete lagoas,124
MG,setubinha,3
MG,silvano,1
MG,silveira carvalho,1
MG,silvianopolis,3
MG,simao pereira,1
MG,simonesia,8
MG,sobralia,1
MG,soledade de minas,5
MG,tabuleiro,2
MG,taiobeiras,13
MG,taparuba,1
MG,taquaracu de minas,2
MG,tarumirim,4
MG,teixeiras,6
MG,teofilo otoni,74
MG,timoteo,51
MG,tiradentes,4
MG,tiros,3
MG,tocantins,6
MG,tocos do moji,1
MG,tombos,4
MG,tres coracoes,40
MG,tres marias,13
MG,tres pontas,20
MG,tumiritinga,1
MG,tupaciguara,13
MG,tuparece,1
MG,turmalina,9
MG,turvolandia,2
MG,uba,52
MG,ubai,1
MG,ubaporanga,3
MG,uberaba,186
MG,uberlandia,367
MG,umburatiba,1
MG,unai,54
MG,uniao de minas,3
MG,uruana de minas,1
MG,urucania,1
MG,urucuia,1
MG,vargem alegre,2
MG,vargem grande do rio pardo,1
MG,varginha,88
MG,varjao de minas,2
MG,varzea da palma,11
MG,varzelandia,3
MG,vazante,6
MG,verissimo,3
MG,vermelho,1
MG,vermelho novo,1
MG,vespasiano,43
MG,vicosa,88
MG,vieiras,1
MG,vila pereira,1
MG,virgem da lapa,3
MG,virginia,1
MG,virginopolis,8
MG,virgolandia,2
MG,visconde do rio branco,18
MG,vitorinos,1
MG,volta grande,4
MS,agua clara,2
MS,alcinopolis,6
MS,amambai,6
MS,anastacio,2
MS,anaurilandia,1
MS,angelica,1
MS,anhandui,1
MS,aparecida do taboado,7
MS,aquidauana,4
MS,bandeirantes,1
MS,bataguassu,5
MS,bataipora,1
MS,bataypora,2
MS,bela vista,3
MS,bodoquena,2
MS,bonito,7
MS,brasilandia,1
MS,caarapo,4
MS,camapua,6
MS,campo grande,310
MS,caracol,1
MS,cassilandia,5
MS,chapadao do sul,13
MS,corguinho,2
MS,coronel sapucaia,1
MS,corumba,26
MS,costa rica,12
MS,coxim,11
MS,deodapolis,2
MS,dois irmaos do buriti,3
MS,dourados,64
MS,eldorado,1
MS,fatima do sul,4
MS,gloria de dourados,1
MS,guia lopes da laguna,1
MS,inocencia,1
MS,itapora,3
MS,itaquirai,2
MS,ivinhema,3
MS,jaraguari,2
MS,jardim,3
MS,juti,4
MS,ladario,5
MS,maracaju,13
MS,miranda,3
MS,mundo novo,3
MS,navirai,8
MS,nova alvorada do sul,3
MS,nova andradina,11
MS,paraiso das aguas,1
MS,paranaiba,15
MS,paranhos,1
MS,pedro gomes,1
MS,ponta pora,18
MS,porto murtinho,1
MS,prudencio thomaz,1
MS,ribas do rio pardo,1
MS,rio brilhante,11
MS,rio negro,1
MS,sanga puita,1
MS,sao gabriel do oeste,7
MS,sidrolandia,11
MS,sonora,2
MS,tacuru,1
MS,terenos,1
MS,tres lagoas,42
MS,vicentina,1
MT,agua boa,18
MT,alta floresta,12
MT,alto araguaia,5
MT,alto boa vista,5
MT,alto garcas,2
MT,alto taquari,2
MT,apiacas,1
MT,araputanga,4
MT,arenapolis,2
MT,aripuana,8
MT,barra do bugres,4
MT,barra do garcas,24
MT,bom jesus do araguaia,1
MT,caceres,25
MT,campinapolis,3
MT,campo novo do parecis,16
MT,campo verde,9
MT,campos de julio,6
MT,canarana,10
MT,carlinda,2
MT,castanheira,3
MT,chapada dos guimaraes,4
MT,claudia,4
MT,cocalinho,4
MT,colider,8
MT,colniza,3
MT,comodoro,7
MT,confresa,6
MT,conquista d'oeste,1
MT,cotriguacu,2
MT,cuiaba,245
MT,curvelandia,1
MT,denise,2
MT,diamantino,7
MT,dom aquino,3
MT,feliz natal,1
MT,figueiropolis d'oeste,2
MT,gaucha do norte,2
MT,guaranta do norte,5
MT,ipiranga do norte,1
MT,itanhanga,1
MT,itauba,5
MT,itiquira,1
MT,jaciara,3
MT,jauru,5
MT,juara,4
MT,juina,17
MT,juruena,3
MT,juscimeira,2
MT,lucas do rio verde,24
MT,matupa,7
MT,mirassol d'oeste,14
MT,nobres,1
MT,nortelandia,1
MT,nova bandeirantes,4
MT,nova canaa do norte,3
MT,nova guarita,1
MT,nova lacerda,1
MT,nova monte verde,3
MT,nova mutum,5
MT,nova olimpia,2
MT,nova ubirata,1
MT,nova xavantina,10
MT,novo mundo,1
MT,novo sao joaquim,3
MT,paranaita,4
MT,paranatinga,2
MT,pedra preta,4
MT,peixoto de azevedo,4
MT,pontes e lacerda,9
MT,porto alegre do norte,1
MT,porto dos gauchos,1
MT,porto esperidiao,2
MT,porto estrela,1
MT,poxoreu,2
MT,primavera do leste,27
MT,querencia,10
MT,reserva do cabacal,2
MT,ribeirao cascalheira,1
MT,ribeiraozinho,2
MT,rio branco,4
MT,rondonopolis,65
MT,salto do ceu,2
MT,santo antonio do leste,1
MT,santo antonio do leverger,1
MT,sao felix do araguaia,1
MT,sao jose do rio claro,2
MT,sao jose do xingu,1
MT,sao jose dos quatro marcos,2
MT,sapezal,8
MT,sinop,43
MT,sorriso,20
MT,tabapora,2
MT,tangara da serra,22
MT,tapurah,1
MT,terra nova do norte,3
MT,uniao do sul,1
MT,varzea grande,41
MT,vera,3
MT,vila bela da santissima trindade,1
MT,vila rica,3
PA,abaetetuba,11
PA,altamira,24
PA,ananindeua,86
PA,augusto correa,3
PA,aurora do para,1
PA,barcarena,6
PA,belem,428
PA,benevides,2
PA,bom jesus do tocantins,3
PA,bonito,2
PA,braganca,8
PA,brasil novo,3
PA,breu branco,3
PA,breves,1
PA,cameta,4
PA,canaa dos carajas,9
PA,capanema,4
PA,capitao poco,3
PA,carajas,4
PA,castanhal,21
PA,conceicao do araguaia,7
PA,concordia do para,3
PA,curralinho,1
PA,curuca,3
PA,dom eliseu,5
PA,floresta do araguaia,1
PA,garrafao do norte,3
PA,goianesia do para,3
PA,hidreletrica tucurui,3
PA,igarape-acu,1
PA,igarape-miri,1
PA,ipixuna do para,2
PA,itaituba,3
PA,itupiranga,1
PA,jacareacanga,1
PA,jacunda,6
PA,juruti,1
PA,mae do rio,2
PA,maraba,22
PA,marituba,15
PA,medicilandia,1
PA,mocajuba,1
PA,moju,4
PA,mojui dos campos,2
PA,monte alegre,1
PA,morada nova,1
PA,murucupi,1
PA,nova esperanca do piria,1
PA,nova ipixuna,1
PA,nova timboteua,1
PA,novo progresso,5
PA,novo repartimento,2
PA,oeiras do para,2
PA,ourem,1
PA,ourilandia do norte,5
PA,pacaja,6
PA,paragominas,18
PA,parauapebas,27
PA,pau d'arco,1
PA,picarra,1
PA,placas,2
PA,porto trombetas,2
PA,quatro bocas,5
PA,redencao,12
PA,rio maria,3
PA,rondon do para,9
PA,santa barbara do para,1
PA,santa isabel do para,6
PA,santa maria do para,2
PA,santana do araguaia,3
PA,santarem,44
PA,santo antonio do taua,1
PA,sao domingos do araguaia,1
PA,sao felix do xingu,8
PA,sao joao de pirabas,2
PA,sao miguel do guama,5
PA,sao sebastiao da boa vista,2
PA,senador jose porfirio,1
PA,tailandia,3
PA,tome-acu,1
PA,tracuateua,1
PA,tucuma,4
PA,tucurui,17
PA,ulianopolis,1
PA,uruara,6
PA,vigia,3
PA,vila dos cabanos,4
PA,viseu,1
PA,xinguara,9
PB,agua branca,2
PB,alagoa grande,1
PB,alagoa nova,1
PB,alagoinha,2
PB,alhandra,2
PB,arara,1
PB,araruna,1
PB,areia,2
PB,areial,1
PB,aroeiras,1
PB,assuncao,1
PB,bananeiras,5
PB,barra de santa rosa,2
PB,bayeux,6
PB,belem,1
PB,bonito de santa fe,1
PB,brejo do cruz,1
PB,brejo dos santos,1
PB,cabedelo,7
PB,cajazeiras,11
PB,caldas brandao,1
PB,campina grande,67
PB,catole do rocha,5
PB,conceicao,2
PB,coremas,3
PB,cubati,2
PB,cuite,3
PB,curral de cima,1
PB,desterro,1
PB,esperanca,6
PB,fagundes,1
PB,frei martinho,2
PB,guarabira,10
PB,ibiara,1
PB,imaculada,3
PB,inga,1
PB,itaporanga,2
PB,jerico,1
PB,joao pessoa,250
PB,junco do serido,2
PB,juripiranga,1
PB,juru,1
PB,lagoa,1
PB,livramento,1
PB,lucena,1
PB,mae d'agua,1
PB,mamanguape,6
PB,manaira,1
PB,mari,3
PB,montadas,1
PB,nova floresta,1
PB,passagem,1
PB,patos,16
PB,paulista,1
PB,pedra branca,1
PB,pedra lavrada,1
PB,pedras de fogo,2
PB,pianco,1
PB,picui,2
PB,pilar,1
PB,pirpirituba,1
PB,pitanga de estrada,1
PB,pitimbu,1
PB,pocinhos,3
PB,pombal,6
PB,prata,1
PB,princesa isabel,1
PB,puxinana,1
PB,queimadas,5
PB,remigio,1
PB,riacho de santo antonio,1
PB,rio tinto,2
PB,santa cecilia,1
PB,santa luzia,5
PB,santa rita,7
PB,santo andre,1
PB,sao bentinho,1
PB,sao bento,3
PB,sao francisco,1
PB,sao jose dos cordeiros,1
PB,sao mamede,1
PB,sape,1
PB,serra branca,1
PB,solanea,1
PB,soledade,3
PB,sousa,7
PB,sume,3
PB,teixeira,1
PB,triunfo,1
PB,uirauna,1
PB,varzea,1
PE,abreu e lima,11
PE,afogados da ingazeira,8
PE,afranio,2
PE,agua preta,1
PE,aguas belas,6
PE,alianca,1
PE,altinho,2
PE,amaraji,1
PE,aracoiaba,2
PE,araripina,12
PE,arcoverde,5
PE,barra de guabiraba,2
PE,barreiros,6
PE,belem do sao francisco,2
PE,belo jardim,11
PE,bezerros,10
PE,bodoco,2
PE,bom conselho,7
PE,bom jardim,2
PE,bonito,5
PE,brejo da madre de deus,4
PE,buenos aires,2
PE,buique,1
PE,cabo de santo agostinho,21
PE,cabrobo,6
PE,caetes,1
PE,calcado,1
PE,camaragibe,35
PE,camocim de sao felix,2
PE,camutanga,3
PE,canhotinho,2
PE,capoeiras,1
PE,caraiba,2
PE,carpina,10
PE,caruaru,64
PE,catende,7
PE,cha de alegria,1
PE,cha grande,1
PE,condado,4
PE,correntes,1
PE,cortes,2
PE,cumaru,2
PE,cupira,1
PE,custodia,5
PE,dormentes,2
PE,escada,10
PE,feira nova,5
PE,ferreiros,1
PE,flores,1
PE,floresta,6
PE,gameleira,4
PE,garanhuns,31
PE,gloria do goita,2
PE,goiana,9
PE,gravata,10
PE,iati,3
PE,ibimirim,3
PE,igarassu,13
PE,ilha de itamaraca,4
PE,inaja,2
PE,ipojuca,17
PE,ipubi,3
PE,itambe,4
PE,itapetim,2
PE,itapissuma,3
PE,itaquitinga,2
PE,jaboatao dos guararapes,133
PE,jaqueira,3
PE,jatauba,2
PE,jatoba,4
PE,joao alfredo,3
PE,joaquim nabuco,4
PE,jupi,2
PE,jurema,1
PE,lagoa do carro,1
PE,lagoa do ouro,2
PE,lagoa dos gatos,3
PE,lagoa grande,4
PE,lajedo,7
PE,limoeiro,7
PE,macaparana,2
PE,machados,1
PE,mirandiba,3
PE,moreilandia,2
PE,moreno,5
PE,nazare da mata,1
PE,nossa senhora do o,2
PE,olinda,93
PE,orobo,1
PE,oroco,3
PE,ouricuri,8
PE,palmares,8
PE,panelas,2
PE,parnamirim,4
PE,passira,1
PE,paudalho,2
PE,paulista,41
PE,pedra,3
PE,pesqueira,9
PE,petrolandia,9
PE,petrolina,63
PE,pocao,1
PE,pombos,1
PE,quipapa,1
PE,quixada,1
PE,recife,604
PE,riacho das almas,2
PE,ribeirao,4
PE,rio formoso,2
PE,salgueiro,17
PE,saloa,3
PE,sanharo,3
PE,santa cruz,2
PE,santa cruz do capibaribe,13
PE,santa filomena,1
PE,santa maria da boa vista,2
PE,santa terezinha,1
PE,santo antonio das queimadas,1
PE,sao benedito do sul,1
PE,sao bento do una,4
PE,sao domingos,1
PE,sao joao,1
PE,sao joaquim do monte,1
PE,sao jose da coroa grande,2
PE,sao jose do belmonte,2
PE,sao jose do egito,4
PE,sao lourenco da mata,12
PE,sao vicente ferrer,2
PE,serra talhada,10
PE,serrita,2
PE,sertania,4
PE,siriji,1
PE,sirinhaem,5
PE,surubim,5
PE,tabira,5
PE,tacaratu,2
PE,tamandare,1
PE,taquaritinga do norte,7
PE,terezinha,1
PE,terra nova,1
PE,timbauba,7
PE,toritama,5
PE,tracunhaem,2
PE,trindade,4
PE,triunfo,2
PE,tuparetama,3
PE,venturosa,2
PE,vertentes,1
PE,vicencia,2
PE,vitoria de santo antao,15
PE,xexeu,1
PI,agua branca,2
PI,alegrete do piaui,1
PI,altos,5
PI,alvorada do gurgueia,1
PI,amarante,1
PI,angical do piaui,1
PI,avelino lopes,2
PI,baixa grande do ribeiro,1
PI,barras,3
PI,bertolinia,1
PI,bocaina,1
PI,bom jesus,4
PI,buriti dos lopes,2
PI,caldeirao grande do piaui,1
PI,campo alegre do fidalgo,1
PI,campo grande do piaui,1
PI,campo maior,7
PI,canto do buriti,1
PI,castelo do piaui,2
PI,cocal,8
PI,conceicao do caninde,1
PI,corrente,4
PI,demerval lobao,1
PI,eliseu martins,4
PI,esperantina,4
PI,floriano,18
PI,francisco santos,1
PI,fronteiras,3
PI,gilbues,1
PI,guadalupe,4
PI,ilha grande,1
PI,inhuma,1
PI,isaias coelho,1
PI,itaueira,2
PI,joaquim pires,1
PI,jose de freitas,3
PI,lagoa de sao francisco,1
PI,lagoa do piaui,1
PI,luis correia,1
PI,luzilandia,3
PI,marcos parente,1
PI,matias olimpio,1
PI,nova santa rita,1
PI,novo oriente do piaui,2
PI,oeiras,6
PI,parnaiba,23
PI,paulistana,3
PI,pedro ii,2
PI,picos,18
PI,pimenteiras,2
PI,pio ix,1
PI,piracuruca,2
PI,piripiri,7
PI,redencao do gurgueia,1
PI,regeneracao,6
PI,rio grande do piaui,1
PI,santa cruz do piaui,1
PI,sao joao do piaui,6
PI,sao jose do divino,1
PI,sao jose do piaui,1
PI,sao lourenco do piaui,1
PI,sao miguel do tapuio,3
PI,sao raimundo nonato,7
PI,sebastiao leal,1
PI,simplicio mendes,1
PI,teresina,276
PI,uniao,1
PI,urucui,3
PI,valenca do piaui,4
PI,varzea grande,1
PR,abatia,3
PR,adhemar de barros,1
PR,adrianopolis,1
PR,alexandra,1
PR,almirante tamandare,35
PR,altamira do parana,2
PR,alto alegre,2
PR,alto alegre do iguacu,2
PR,alto paraiso,1
PR,alto parana,2
PR,alto piquiri,1
PR,alto sao joao,1
PR,altonia,3
PR,amapora,2
PR,ampere,9
PR,andira,10
PR,angulo,3
PR,antonina,10
PR,apucarana,51
PR,arapongas,31
PR,arapoti,9
PR,araruna,4
PR,araucaria,53
PR,areia branca dos assis,2
PR,assai,5
PR,assis chateaubriand,12
PR,astorga,6
PR,balsa nova,1
PR,bandeirantes,13
PR,barbosa ferraz,3
PR,barra do jacare,1
PR,barracao,1
PR,bela vista do paraiso,3
PR,bituruna,5
PR,boa esperanca,1
PR,boa esperanca do iguacu,1
PR,boa vista da aparecida,4
PR,bocaiuva do sul,2
PR,bom jesus do sul,1
PR,bom sucesso,1
PR,borrazopolis,2
PR,cafeara,2
PR,cafelandia,12
PR,california,2
PR,cambara,10
PR,cambe,27
PR,cambira,2
PR,campina da lagoa,2
PR,campina grande do sul,9
PR,campo bonito,1
PR,campo do tenente,1
PR,campo largo,36
PR,campo magro,1
PR,campo mourao,55
PR,candido de abreu,4
PR,candoi,1
PR,cantagalo,2
PR,capanema,9
PR,capitao leonidas marques,5
PR,carambei,3
PR,carlopolis,6
PR,cascavel,144
PR,castro,21
PR,centenario do sul,4
PR,cerro azul,4
PR,ceu azul,7
PR,chopinzinho,4
PR,cianorte,39
PR,cidade gaucha,5
PR,clevelandia,3
PR,colombo,61
PR,colonia castrolanda,3
PR,colonia jordaozinho,2
PR,colonia vitoria,5
PR,colorado,6
PR,congonhinhas,2
PR,conselheiro mairinck,1
PR,contenda,1
PR,corbelia,3
PR,cornelio procopio,23
PR,coronel domingos soares,1
PR,coronel vivida,10
PR,corumbatai do sul,1
PR,cruz machado,3
PR,cruzeiro do iguacu,1
PR,cruzeiro do oeste,7
PR,curitiba,1495
PR,curiuva,4
PR,diamante d'oeste,1
PR,diamante do norte,5
PR,doce grande,1
PR,dois vizinhos,26
PR,douradina,1
PR,doutor camargo,1
PR,doutor ulysses,1
PR,eneas marques,4
PR,engenheiro beltrao,2
PR,entre rios do oeste,3
PR,espigao alto do iguacu,2
PR,farol,1
PR,faxinal,9
PR,fazenda rio grande,28
PR,fenix,1
PR,figueira,4
PR,flor da serra do sul,2
PR,florai,2
PR,floresta,5
PR,florestopolis,3
PR,florida,1
PR,formosa do oeste,1
PR,foz do iguacu,87
PR,foz do jordao,1
PR,francisco beltrao,51
PR,general carneiro,5
PR,godoy moreira,1
PR,goioere,11
PR,grandes rios,2
PR,guaira,7
PR,guairaca,1
PR,guamiranga,1
PR,guapirama,1
PR,guaraci,2
PR,guaraniacu,4
PR,guarapuava,63
PR,guaraquecaba,1
PR,guaratuba,9
PR,ibaiti,11
PR,ibema,1
PR,ibipora,12
PR,icaraima,1
PR,iguaracu,2
PR,iguatu,1
PR,ilha dos valadares,1
PR,imbau,2
PR,imbituva,8
PR,inacio martins,5
PR,inaja,2
PR,indianopolis,4
PR,ipiranga,3
PR,ipora,2
PR,irati,22
PR,iretama,1
PR,itaguaje,2
PR,itaipulandia,6
PR,itambaraca,2
PR,itambe,1
PR,itapejara d'oeste,6
PR,itaperucu,4
PR,ivai,2
PR,ivaipora,6
PR,ivate,3
PR,jaboti,2
PR,jacarezinho,17
PR,jaguapita,1
PR,jaguariaiva,18
PR,jandaia do sul,8
PR,janiopolis,3
PR,japira,3
PR,japura,5
PR,jardim alegre,2
PR,jardim olinda,1
PR,jesuitas,4
PR,joaquim tavora,3
PR,jundiai do sul,3
PR,juranda,2
PR,jussara,1
PR,kalore,2
PR,lapa,14
PR,laranjal,1
PR,laranjeiras do sul,20
PR,leopolis,1
PR,lindoeste,2
PR,loanda,13
PR,lobato,3
PR,londrina,297
PR,luiziana,2
PR,lunardelli,2
PR,lupionopolis,2
PR,mallet,6
PR,mambore,8
PR,mandaguacu,4
PR,mandaguari,18
PR,mandirituba,2
PR,manfrinopolis,1
PR,mangueirinha,9
PR,manoel ribas,4
PR,marechal candido rondon,31
PR,marialva,16
PR,mariental,1
PR,marilandia do sul,1
PR,marilena,1
PR,mariluz,2
PR,maringa,261
PR,mariopolis,1
PR,maripa,3
PR,marmeleiro,7
PR,matelandia,2
PR,matinhos,27
PR,mato rico,1
PR,maua da serra,2
PR,medianeira,20
PR,mercedes,2
PR,missal,7
PR,moreira sales,2
PR,morretes,4
PR,munhoz de melo,4
PR,nossa senhora das gracas,2
PR,nova america da colina,1
PR,nova aurora,3
PR,nova cantu,2
PR,nova esperanca,8
PR,nova esperanca do sudoeste,1
PR,nova fatima,4
PR,nova laranjeiras,1
PR,nova londrina,9
PR,nova prata do iguacu,6
